YEAR,CA_1196036.1221_755940.451099999,CA_1221036.1221_755940.451099999,CA_1021036.1221_780940.451099999,CA_1171036.1221_780940.451099999,CA_1196036.1221_780940.451099999,CA_1221036.1221_780940.451099999,CA_1246036.1221_780940.451099999,CA_1096036.1221_805940.451099999,CA_1446036.1221_805940.451099999,CA_1021036.1221_830940.451099999,CA_1396036.1221_830940.451099999,CA_1146036.1221_855940.451099999,CA_1496036.1221_855940.451099999,CA_1071036.1221_930940.451099999,CA_171036.122099999_955940.451099999,CA_196036.122099999_955940.451099999,CA_146036.122099999_980940.451099999,CA_171036.122099999_980940.451099999,CA_196036.122099999_980940.451099999,CA_221036.122099999_980940.451099999,CA_246036.122099999_980940.451099999,CA_271036.122099999_980940.451099999,CA_96036.1220999993_1005940.4511,CA_121036.122099999_1005940.4511,CA_171036.122099999_1005940.4511,CA_196036.122099999_1005940.4511,CA_221036.122099999_1005940.4511,CA_246036.122099999_1005940.4511,CA_96036.1220999993_1030940.4511,CA_121036.122099999_1030940.4511,CA_146036.122099999_1030940.4511,CA_171036.122099999_1030940.4511,CA_196036.122099999_1030940.4511,CA_221036.122099999_1030940.4511,CA_246036.122099999_1030940.4511,CA_271036.122099999_1030940.4511,CA_121036.122099999_1055940.4511,CA_146036.122099999_1055940.4511,CA_171036.122099999_1055940.4511,CA_196036.122099999_1055940.4511,CA_221036.122099999_1055940.4511,CA_246036.122099999_1055940.4511,CA_71036.1220999993_1080940.4511,CA_96036.1220999993_1080940.4511,CA_121036.122099999_1080940.4511,CA_146036.122099999_1080940.4511,CA_171036.122099999_1080940.4511,CA_196036.122099999_1080940.4511,CA_221036.122099999_1080940.4511,CA_246036.122099999_1080940.4511,CA_271036.122099999_1080940.4511,CA_96036.1220999993_1105940.4511,CA_121036.122099999_1105940.4511,CA_146036.122099999_1105940.4511,CA_171036.122099999_1105940.4511,CA_196036.122099999_1105940.4511,CA_221036.122099999_1105940.4511,CA_246036.122099999_1105940.4511,CA_271036.122099999_1105940.4511,CA_171036.122099999_1130940.4511,CA_196036.122099999_1130940.4511,CA_221036.122099999_1130940.4511,CA_121036.122099999_1155940.4511,CA_146036.122099999_1155940.4511,CA_171036.122099999_1155940.4511,CA_196036.122099999_1155940.4511,CA_121036.122099999_1180940.4511,CA_146036.122099999_1180940.4511,CA_171036.122099999_1180940.4511,CA_196036.122099999_1180940.4511,CA_221036.122099999_1180940.4511,CA_246036.122099999_1180940.4511,CA_271036.122099999_1180940.4511,CA_296036.122099999_1180940.4511,CA_321036.122099999_1180940.4511,CA_121036.122099999_1205940.4511,CA_146036.122099999_1205940.4511,CA_171036.122099999_1205940.4511,CA_196036.122099999_1205940.4511,CA_221036.122099999_1205940.4511,CA_246036.122099999_1205940.4511,CA_271036.122099999_1205940.4511,CA_296036.122099999_1205940.4511,CA_321036.122099999_1205940.4511,CA_121036.122099999_1230940.4511,CA_146036.122099999_1230940.4511,CA_171036.122099999_1230940.4511,CA_196036.122099999_1230940.4511,CA_221036.122099999_1230940.4511,CA_246036.122099999_1230940.4511,CA_271036.122099999_1230940.4511,CA_296036.122099999_1230940.4511,CA_321036.122099999_1230940.4511,CA_71036.1220999993_1255940.4511,CA_96036.1220999993_1255940.4511,CA_121036.122099999_1255940.4511,CA_146036.122099999_1255940.4511,CA_171036.122099999_1255940.4511,CA_196036.122099999_1255940.4511,CA_221036.122099999_1255940.4511,CA_246036.122099999_1255940.4511,CA_271036.122099999_1255940.4511,CA_96036.1220999993_1280940.4511,CA_121036.122099999_1280940.4511,CA_146036.122099999_1280940.4511,CA_171036.122099999_1280940.4511,CA_196036.122099999_1280940.4511,CA_221036.122099999_1280940.4511,CA_246036.122099999_1280940.4511,CA_121036.122099999_1305940.4511,CA_146036.122099999_1305940.4511,CA_171036.122099999_1305940.4511,CA_196036.122099999_1305940.4511,CA_446036.122099999_1305940.4511,CA_146036.122099999_1330940.4511,CA_171036.122099999_1330940.4511,CA_396036.122099999_1330940.4511,CA_371036.122099999_1355940.4511,CA_396036.122099999_1355940.4511,CA_371036.122099999_1380940.4511
2000,-1.95279162947185,-1.88264110081924,-1.62289657889909,-1.9607626098007,-1.83577857065351,-1.74657299046243,-1.74307517970555,-1.99266092940837,-1.99983595269607,-1.56541046606238,-1.52864797439831,-1.85783029134166,-1.61588857300322,-1.73253528296677,-1.56658331889845,-1.48465687124289,-1.6810364774021,-1.71751831015565,-1.68456787712239,-1.73098732288426,-1.80369256603048,-1.82064294465025,-1.5774581717497,-1.64364791128609,-1.79578132616791,-1.82586741617685,-1.84360835646254,-1.86763835315841,-1.6896367140756,-1.74988150041609,-1.80944232000091,-1.89604530023599,-1.93721677207893,-1.95707691370995,-1.93805199695568,-1.89931458747468,-1.86935508677388,-1.95826949492759,-2.04278889989208,-2.0880798887693,-2.07569081577666,-2.03554040989505,-1.76992753457254,-1.89281727458111,-2.01590481371746,-2.12265185282158,-2.24398554505078,-2.22111967581962,-2.20833510638891,-2.15825654159815,-2.07594490717355,-2.0020980235282,-2.14103079059317,-2.27154102873915,-2.31768425426625,-2.32716956765444,-2.29147742599599,-2.23172277314505,-2.15290616087355,-2.42225499048397,-2.40052313614241,-2.36310137396921,-2.46395376448737,-2.56054291305455,-2.55047812656433,-2.4926707853843,-2.67159809928382,-2.78154441556847,-2.77023278507171,-2.65550407324389,-2.6004772623036,-2.54584729274313,-2.4926974261614,-2.45841023447773,-2.44979813914632,-2.84982068096346,-3.06763193539651,-3.01479390563323,-2.89256273082262,-2.7703884614539,-2.68396303044709,-2.63288621569697,-2.58480790810951,-2.55403954760715,-2.96423611739325,-3.14747716053594,-3.13962349933144,-3.00812263462838,-2.89043768924771,-2.81770365360267,-2.74018422156665,-2.68438252361049,-2.63813620553064,-2.61737262240892,-2.79969867509358,-2.9739879883487,-3.10286777668737,-3.1234581262078,-3.06358670355279,-2.9836694340626,-2.89911203973077,-2.83586856736578,-2.81409572774244,-2.94397589688627,-3.03836038776309,-3.08492040186223,-3.05989179028684,-3.01205158953346,-2.96826724939246,-2.90834271962454,-2.99175635705592,-3.04155496289538,-3.05328707496765,-2.6808363305027,-2.95190856983948,-3.01533573717424,-2.85143923811571,-2.94905739948341,-2.91587536077279,-3.01608668757285
2001,0.924976618552232,0.838118819022365,0.586215844387447,0.929800718749989,0.740223092806143,0.614052501627229,0.618145443273397,1.07736786961755,1.88832135887139,0.568461498736583,1.2763298006253,1.24305724283852,2.26226578778151,1.22396834504578,2.11298738096259,1.90591658620737,2.36261697083317,2.25534097578217,2.07441723517264,1.9532471181795,1.84384277852049,1.85701564240159,2.57682885409839,2.51481002391051,2.39583902309863,2.29909457976298,2.19656380653611,2.14381510042764,2.73961221280598,2.6890391707597,2.58130054977454,2.52909139074523,2.45760893325518,2.40813705410464,2.40029712783679,2.34821628958316,2.83113027490253,2.76197038494376,2.69725658905171,2.62587578728776,2.55365269923476,2.51362123993436,2.94617341389236,2.97553539162616,2.99002444285823,2.93233516486188,2.8513376997577,2.75055378771088,2.68599521744911,2.66043184865187,2.58126520981137,3.01843535251037,3.03996580277497,3.06333001548469,2.94727689891443,2.90219741433996,2.8201022073797,2.74810500425324,2.62073672923227,3.06085047265508,2.99600752706832,2.92709265235504,3.20730032408128,3.19565836133618,3.14816893330862,3.08612513976218,3.28760957915884,3.30509504414309,3.26234918420955,3.17981568802082,3.08595802269373,2.98855901197147,2.87743616746482,2.76339903333689,2.661129631844,3.3365796881015,3.40091089503262,3.3418923953109,3.26090320739175,3.13638179173235,3.02884834691562,2.93579577222689,2.81768797805746,2.71241256500878,3.33688752241885,3.38461670851896,3.35588263360122,3.24682482186446,3.14893242590902,3.06508618821228,2.9529939736442,2.85284781123165,2.74662785423911,3.14406710672582,3.21283838172595,3.27529109815209,3.31196727101725,3.2884258485057,3.22774940552786,3.1491915211165,3.05238319712661,2.96648863736802,3.12738783290702,3.17045165866242,3.18991825138886,3.20148251710072,3.15806982130165,3.10179971148823,3.0486657901547,3.06592988504916,3.09286192957882,3.10129421554701,3.09426683574012,2.35128542937341,2.99278166506311,3.02734486514303,2.62054634023938,2.71418785208888,2.63322731630929,2.73740526805737
2002,0.103844668430496,0.133255470916857,-0.00596295312112671,0.0142373106643321,0.0721708862080237,0.0461487991679963,-0.0817937247023801,-0.365807885301306,-0.00959891035623861,-0.00714568921646697,-0.285821793753517,-0.466395088278143,-0.405852914814297,-0.347282823615136,1.28230794469118,1.39994511393107,1.07234402599363,1.21247718233632,1.34634268269631,1.47170578650762,1.59073054546125,1.58509461663441,0.786101882174969,0.899717339014445,1.16748724349242,1.27521955479234,1.37269892984416,1.42838524535807,0.780692385117951,0.889048108077802,0.992365924004374,1.10885123038364,1.20637671164714,1.26309369769325,1.30545849479116,1.33036138024558,0.901170481721536,0.997596296181449,1.10053987509818,1.14578743507706,1.17556059180086,1.18797590963308,0.762251258534912,0.816222089937048,0.89820616101652,0.988922028752039,1.10149312668682,1.06519873226027,1.06088200723247,1.09994489664391,1.15534047037076,0.791347270042186,0.829673763768053,0.887760611042799,0.909916977879893,0.906655998968744,0.917598549050121,0.949997257438521,1.05218753490542,0.720772367569395,0.711639237376148,0.729804520164011,0.679783244083979,0.636766866228349,0.56800504962378,0.489108676522756,0.632968489167196,0.587218983494615,0.498701021965001,0.412305240291496,0.503213027914046,0.633582695787762,0.768601125186696,0.928165311257038,1.10419749286573,0.620301936374844,0.596173789240598,0.529741521236998,0.495775725652828,0.525076074699792,0.621399039588254,0.740861631882385,0.878232778401923,1.02093753529967,0.621086891104527,0.599407573836544,0.562693205237945,0.539945431510045,0.5623147131723,0.630197717231753,0.726078404982136,0.834486962955868,0.959867737731373,0.654930016271152,0.637984311153654,0.621684866577855,0.6029732163297,0.579651331373377,0.573474083087541,0.587229202202726,0.634605570265769,0.70880551283403,0.639576225537746,0.620417322623531,0.603110520654569,0.585389981205902,0.58537469300092,0.59935003693838,0.631155677576607,0.621698395571644,0.608494443607802,0.592607363611366,0.589679358517765,0.985109106627011,0.602959878133027,0.59119084185994,0.778697922676725,0.690790840276961,0.70713754940414,0.62587290120731
2003,-0.643657508849693,-0.654419950755065,-0.131749271010027,-0.279797247898964,-0.233702406890895,-0.179457007024192,-0.155710233157269,-0.042127116031411,-0.576648335454449,-0.105628975884542,-0.201199587559932,0.0671762543627761,-0.937411058862471,0.141496938959596,-0.119139386312269,-0.226627640091041,0.0173634086397643,-0.061945041426672,-0.137074237214063,-0.169728589939491,-0.207461608902543,-0.247709084595755,0.0893138723284737,0.0601727646174113,0.00299733797587143,-0.0131005395320765,-0.0392376888994086,-0.06781310770219,0.0860117240621019,0.0816501244586498,0.0666354276404229,0.095871388942141,0.121322493690296,0.128959006115339,0.0959132435415961,0.0149703844934828,0.141309356020276,0.175832548224254,0.226240379784106,0.295993086828247,0.316675813977143,0.277278589966657,0.0861635290865404,0.171205223142252,0.252759872459513,0.316318610788895,0.401752180760888,0.456443706154381,0.518589566069292,0.464872977347463,0.30640348944609,0.269059063582226,0.366914358578658,0.470535087041539,0.536515444405559,0.601355058352565,0.609171824817998,0.522343421339671,0.381176938330174,0.690756932815897,0.724791271524037,0.692502797103942,0.658705623287315,0.754546333123642,0.836837446930113,0.884116207475901,0.810226332691681,0.910004601613605,0.989402031912536,1.02052572887403,0.944715901187886,0.828591105272487,0.723002070803841,0.651035935583715,0.605049991024834,0.945790160512479,1.0600857309883,1.10318185755807,1.10632315447587,1.04046333440992,0.950491813355578,0.877573768083757,0.801335640713149,0.751534577842655,1.06694575846899,1.15472571412461,1.20291794223811,1.1760795042858,1.12652070756418,1.07004156387477,0.99390756330992,0.929060640032532,0.867170683322445,1.0279659491708,1.09977537295555,1.17982794860385,1.23819343114379,1.26613603178451,1.25130858352119,1.22599134030037,1.16395291447172,1.10117992164363,1.21978396891922,1.27149661307439,1.31331940053667,1.33572597583225,1.33094366667528,1.30459671182034,1.26579707710009,1.37321838049861,1.39692772077096,1.41434892832211,1.41311415357791,0.906662383346911,1.49800827903165,1.50783649905628,1.12412440017052,1.24606749049779,1.18496617539867,1.31747934922432
2004,-2.86441692027741,-2.77407151706322,-4.00909378694539,-3.09947279490974,-3.01279482010854,-2.94620098887915,-2.85535300588924,-3.49770871333417,-1.94764381373648,-3.99491131383139,-2.12625031906378,-3.31669035985052,-1.07005497992948,-3.54818609195111,-7.041953402315,-7.01402845261454,-7.17973934970955,-7.20370763409856,-7.15971126994047,-7.1204341165662,-7.01797588350312,-6.78804004144831,-7.17819508765262,-7.20408831570947,-7.3111408236802,-7.31117265768179,-7.24212955722098,-7.11983984534069,-7.38754953392911,-7.37933405958869,-7.32694087391504,-7.38619719786642,-7.39874484849996,-7.33389136701465,-7.23975850722447,-7.02270247621493,-7.54096486657331,-7.52880646362049,-7.56609575490005,-7.53950576597429,-7.44195612253751,-7.29326376765059,-7.73584022391831,-7.71166428878145,-7.72732767259254,-7.7427075517624,-7.78555392634203,-7.64314791350764,-7.54996521233019,-7.46505449152651,-7.29942420914684,-7.77792235010788,-7.78240584965139,-7.84766099880919,-7.75746107048352,-7.71244771618852,-7.60569997849204,-7.48646099883782,-7.37989597983546,-7.77136517398379,-7.69637148011631,-7.60273283140186,-7.89442297753224,-7.84032472318526,-7.76848442312531,-7.6743321909395,-7.93553381320671,-7.9093912113469,-7.83061620652182,-7.73249123612215,-7.67420945041607,-7.61485487509578,-7.56136654894011,-7.5411822846458,-7.54753393037551,-7.99174098210818,-7.98682975684118,-7.90917441124983,-7.84711860525199,-7.74679039916922,-7.68404241222376,-7.6541967198694,-7.60725767239012,-7.58236678954552,-8.0454326039214,-8.02032648884069,-7.98247434903861,-7.88192294250393,-7.80781043968362,-7.76309629260132,-7.69857727617907,-7.65225729330407,-7.60609377766992,-8.10891361794785,-8.09828201074256,-8.09246014026643,-8.06220472155427,-8.00789865409912,-7.93951547662166,-7.87633140556816,-7.7950602742601,-7.73664691167762,-8.13103911659093,-8.0925263875056,-8.04862325583483,-8.01236031801328,-7.9538870000013,-7.89045635869826,-7.83535310109679,-8.10263088800222,-8.05420657043059,-8.00598679635084,-7.96589146746444,-7.16336056119932,-8.05247291292368,-8.0232831356056,-7.38162810276086,-7.42746261494579,-7.32311889448797,-7.38189063525713
2005,4.20013054936218,4.20031495543917,4.69363069219985,4.15686976658731,4.13070278429872,4.14319612832481,4.1495836394579,4.86727662251008,2.9608894380622,5.16336636443937,3.31411005044729,4.33292267285313,2.569561009676,4.66184530499721,4.13484929548308,4.21916078513268,4.29225319762432,4.28504180735461,4.32374993820827,4.40174528241651,4.40018608582375,4.27299731546597,4.53418377351258,4.4517040396748,4.4140219298198,4.4341491307598,4.44412912809122,4.42537624337999,4.69173741394348,4.58317148761201,4.51105006473232,4.48843684667415,4.47675434004438,4.47013548029176,4.47628448889611,4.40694178832721,4.63348798625367,4.57716132806004,4.54571575104687,4.52297470859435,4.49786766087206,4.46935376167728,5.16950665561582,4.9088385268902,4.72243927360738,4.66122361586296,4.5985041144852,4.57663718957808,4.54349065609322,4.52270341829025,4.46779045959374,5.03010285652797,4.8798531403911,4.82755221503542,4.73664483814024,4.7163805382821,4.64169864335278,4.56337831843996,4.46490665123732,4.91660886540591,4.86167755383495,4.77898168984453,5.1126011236659,5.06740502938478,5.05054323733623,5.03978222194604,5.15630429325955,5.13750500284971,5.13811224346146,5.13727528941471,5.00851076415903,4.86093121453241,4.73255483213176,4.64863648321158,4.60614944413032,5.16754599438729,5.14729428067247,5.13027038258934,5.1092459484361,5.01773321403502,4.90627095857089,4.81314946096841,4.72383446863987,4.6630099259239,5.15534649871331,5.12802785376702,5.10839318532513,5.06327596328746,4.99925366827038,4.92679508532378,4.83398626449128,4.76174245184132,4.70407930327597,5.16466945599419,5.14956073051473,5.12931192902738,5.10701963958604,5.07675181772819,5.03936507865317,4.98117858031566,4.90959845079728,4.84254360652153,5.1074627360409,5.07767275881943,5.04549126184269,5.02417400787829,4.98068595677276,4.93529917569684,4.88879898744653,5.01530247365003,4.98439658919924,4.95147318400474,4.92556318756573,4.58404501046245,4.90551262763313,4.88941222376196,4.66866961118461,4.62682586053816,4.61145117471148,4.55498731997319
2006,0.08343233193647,0.0126705594901302,0.219509266302644,0.0309723218999332,-0.0155059336374219,-0.108433863584007,-0.231704981882736,-0.360443649888984,0.181535938332603,-0.0904490961279258,-0.301041661073561,-0.178189677298999,-0.0308357348845709,-0.0884670441448426,3.3556651412192,3.29492920051305,3.35332615785258,3.42810363237546,3.40165736460252,3.38789883077394,3.40865846181762,3.37672477762317,3.16009010918084,3.28194573556355,3.43048707729914,3.43282773020073,3.41628924875089,3.38638597175555,3.29884364888291,3.38922302149938,3.41990932819458,3.44585796048977,3.44717068429831,3.42123463729395,3.3601753395092,3.29605882296639,3.52080879890203,3.50618404962855,3.48138196700869,3.46246813019416,3.43028524399808,3.36230221587335,3.31317974168844,3.46789480486866,3.58766897945185,3.54424821721043,3.49282833634075,3.45193290548226,3.42858961395051,3.38021376411929,3.31374133322014,3.40253926826645,3.46479924373022,3.46134477459777,3.41887619756059,3.38495590993493,3.37109352102025,3.33922149664417,3.32266642698424,3.30099658589437,3.27789386196559,3.25983933850833,3.24321146164362,3.21296854862572,3.17554719998027,3.14204440247397,3.14807433822268,3.10562979402441,3.06777460966307,3.04550874059481,3.07542995719569,3.11257196190553,3.14759407313384,3.17368125392148,3.18228329358238,3.08888132692099,3.01807906453661,3.00340545959642,3.01276833469803,3.03364229906155,3.06740940469742,3.09112987313591,3.11483990335837,3.12673619503468,3.07180720774785,3.00000206215003,2.98752419858254,2.99373463192761,3.01455883588052,3.03165473911515,3.05455481564284,3.06752099779845,3.07324593560149,3.21541406852943,3.16148415538935,3.09745433239883,3.03927222353592,3.00823610064804,2.99557259870722,3.00201174155726,3.00816105663953,3.01996058637322,3.2044189744668,3.13088403922579,3.07357090026915,3.03172592070125,3.01364859288244,2.99684364475153,2.99156043644773,3.17766740834822,3.11048458823413,3.06013458533123,3.02207531333576,2.80752320568133,3.13936316125826,3.08157896523818,2.77943771130867,2.73160222076182,2.69363536894867,2.64543784095285
2007,-1.21676913295407,-1.33060196515305,-0.496630969809034,-1.01303119766486,-1.11140896387938,-1.12045490683683,-1.03175420282803,-0.414950736558861,-1.51859554846329,-0.546647168864246,-1.02938881671801,-0.635342018212764,-1.77210786415628,-1.06637407113975,-1.68239131785309,-1.69057109321346,-1.64547182886945,-1.75629685994273,-1.78928617402766,-1.83268321682408,-1.88124682931208,-1.90962360462602,-1.46684720984496,-1.58538041461465,-1.75547103937382,-1.81139371494403,-1.86430211184757,-1.91937755034334,-1.7003482357704,-1.73398409706343,-1.73990272353987,-1.77079832543055,-1.82834571871365,-1.90157877429937,-1.94715911825752,-2.01158156425706,-1.91276853232034,-1.81810199110432,-1.76696421100035,-1.84021073401941,-1.93453823510396,-1.9964644083104,-1.9180435566942,-2.00612400360409,-2.04165652901449,-1.88596762697092,-1.73311108309305,-1.85464392695098,-1.97057700302778,-1.98661035579069,-1.95000403927822,-2.01191313282292,-2.018048766636,-1.93293937687793,-1.88195194364058,-1.90313079851395,-1.94682500007734,-1.91090637031029,-1.82401533314881,-1.97109266249714,-1.96478925518595,-1.944356365718,-2.01855797182086,-2.01891611719773,-2.01975719316129,-2.03555666358066,-2.01917384772569,-2.01099481135552,-2.03493111695249,-2.05850071553003,-2.01391987409471,-1.96171939724821,-1.93240098958184,-1.94477833550928,-2.00269577568071,-2.01121280321879,-1.98913870126869,-2.0096879333204,-2.02608501232663,-2.0233955250328,-2.00506020147139,-1.99664073015788,-2.01846564556145,-2.06802818719238,-2.0139043152188,-1.98985967908104,-2.00646410371394,-2.02258450639174,-2.03417890916263,-2.03149404916985,-2.04418606283872,-2.06515817962343,-2.11406649905643,-2.05885525123059,-2.05011173860195,-2.02723348984757,-2.0151574297826,-2.02090726739512,-2.02542305420449,-2.03726538455658,-2.04800537361399,-2.06438902254414,-2.06541404547913,-2.04909287862356,-2.04060817327388,-2.03327938803143,-2.03956978469703,-2.04227189542697,-2.05307838739803,-2.06530935213905,-2.05770829131702,-2.04635966419919,-2.03748394287776,-2.09002621436185,-2.06236907242972,-2.04185788243609,-2.08920031198223,-1.99413507343977,-1.98272294656942,-1.89074894671423
2008,-1.71969221700605,-1.72887778515024,-2.13466083534501,-1.76728112222979,-1.63325628454461,-1.61651963998498,-1.72453432884734,-2.16918746762475,-0.468420601501471,-2.16421158623517,-0.746611214805869,-1.66464164649463,-0.386037400571654,-1.39437718366474,-2.42138098256382,-2.50444307882562,-2.36289233914829,-2.37694206398706,-2.45690096524906,-2.57634747499719,-2.64897975781803,-2.48457414186203,-2.1930780041199,-2.17863160759002,-2.28267390725716,-2.33979945404736,-2.40783954843401,-2.38858622660057,-1.95408057560526,-1.99651633152567,-2.05706823178757,-2.13513104942644,-2.19573472427935,-2.20539184497088,-2.19507811161798,-2.09284724105503,-1.81593081484335,-1.92792404668306,-2.03270759381532,-2.05577571419982,-2.0434244301827,-1.99121344576694,-1.53189405232078,-1.60245927502696,-1.6824720075049,-1.83467090937352,-1.9663383331613,-1.94442978442147,-1.90109248077095,-1.89533387770585,-1.8606068048318,-1.55903958317386,-1.62119571195775,-1.74490274296266,-1.80305908021795,-1.83508995721604,-1.83769834797612,-1.84245878608132,-1.82232436461538,-1.67824894155594,-1.7264977912431,-1.76132429981028,-1.5281448952223,-1.52744792045041,-1.56657616660941,-1.60498128465735,-1.45511291613879,-1.44752235534671,-1.45878840477529,-1.50019796508886,-1.56270568448377,-1.61396125653584,-1.63671141318839,-1.62781513934403,-1.60837599536763,-1.38435469288577,-1.33918419221268,-1.36352961662159,-1.41833990562995,-1.46490739436008,-1.50871201911301,-1.53032165266417,-1.54160076155368,-1.536548236417,-1.33706693059864,-1.28612199161227,-1.29166211145448,-1.33391794586515,-1.37909720675624,-1.41765816883242,-1.43864264464607,-1.4556501272918,-1.46289663890331,-1.42675493354037,-1.36137585009152,-1.30723342453896,-1.27059365210166,-1.25879142279586,-1.28387377589319,-1.30707292342978,-1.33572268148399,-1.362355174226,-1.33042016076561,-1.2727520781866,-1.22447595195206,-1.21817235830249,-1.21915107269501,-1.24085591406075,-1.26133168207114,-1.23602886161543,-1.18639520571762,-1.16904119461301,-1.16983288342082,-1.34932704815026,-1.13902602447385,-1.12655580055664,-1.24444223802051,-1.16474277243076,-1.18065167109376,-1.09570896903895
